"CubeId";"devkum"
"PublishingDate";"2017-03-01 14:30"

"Date";"D0";"D1";"Value"
"2008-11";"M1";"XDR1";"1.78488"
"2008-12";"M0";"EUR1";"1.5397"
"2008-12";"M0";"GBP1";"1.7075"
"2008-12";"M0";"DKK100";"20.6619"
"2008-12";"M0";"NOK100";"16.3381"
"2008-12";"M0";"CZK100";"5.8934"
"2008-12";"M0";"HUF100";"0.5823"
"2008-12";"M0";"PLN100";"38.4257"
"2008-12";"M0";"RUB100";"4.0743"
"2008-12";"M0";"SEK100";"14.2871"
"2008-12";"M0";"TRY100";"73.71619"
"2008-12";"M0";"USD1";"1.1463"
"2008-12";"M0";"CAD1";"0.926"
"2008-12";"M0";"ARS100";"33.4605"
"2008-12";"M0";"BRL100";"47.7095"
"2008-12";"M0";"MXN100";"8.5162"
"2008-12";"M0";"ZAR1";"0.1146"
"2008-12";"M0";"JPY100";"1.257024"
"2008-12";"M0";"AUD1";"0.765857"
"2008-12";"M0";"CNY100";"16.71780952"
"2008-12";"M0";"HKD100";"14.789752"
"2008-12";"M0";"KRW100";"0.0838"
"2008-12";"M0";"MYR100";"32.2119"
"2008-12";"M0";"NZD1";"0.6383"
"2008-12";"M0";"SGD100";"77.3367"
"2008-12";"M0";"THB100";"3.2649"
"2008-12";"M0";"XDR1";"1.740882"
"2008-12";"M1";"EUR1";"1.4873"
"2008-12";"M1";"GBP1";"1.5272"
"2008-12";"M1";"DKK100";"19.96"
"2008-12";"M1";"NOK100";"15.1"
"2008-12";"M1";"CZK100";"5.5689"
"2008-12";"M1";"HUF100";"0.5608"
"2008-12";"M1";"PLN100";"35.63"
"2008-12";"M1";"RUB100";"3.59"
"2008-12";"M1";"SEK100";"13.61"
"2008-12";"M1";"TRY100";"69.19"
"2008-12";"M1";"USD1";"1.0562"
"2008-12";"M1";"CAD1";"0.8643"
"2008-12";"M1";"ARS100";"30.57"
"2008-12";"M1";"BRL100";"45.3"
"2008-12";"M1";"MXN100";"7.65"
"2008-12";"M1";"ZAR1";"0.1127"
"2008-12";"M1";"JPY100";"1.1698"
"2008-12";"M1";"AUD1";"0.7302"
"2008-12";"M1";"CNY100";"15.482"
"2008-12";"M1";"HKD100";"13.6277"
"2008-12";"M1";"KRW100";"0.0835"
"2008-12";"M1";"MYR100";"30.51"
"2008-12";"M1";"NZD1";"0.612"
"2008-12";"M1";"SGD100";"73.51"
"2008-12";"M1";"THB100";"3.0394"
"2008-12";"M1";"XDR1";"1.63839"
"2009-01";"M0";"EUR1";"1.494"
"2009-01";"M0";"GBP1";"1.6274"
"2009-01";"M0";"DKK100";"20.046"
"2009-01";"M0";"NOK100";"16.2165"
"2009-01";"M0";"CZK100";"5.4944"
"2009-01";"M0";"HUF100";"0.5341"
"2009-01";"M0";"PLN100";"35.427"
"2009-01";"M0";"RUB100";"3.5405"
"2009-01";"M0";"SEK100";"13.935"
"2009-01";"M0";"TRY100";"70.3015"
"2009-01";"M0";"USD1";"1.1287"
"2009-01";"M0";"CAD1";"0.9213"
"2009-01";"M0";"ARS100";"32.5585"
"2009-01";"M0";"BRL100";"48.88"
"2009-01";"M0";"MXN100";"8.137"
"2009-01";"M0";"ZAR1";"0.1134"
"2009-01";"M0";"JPY100";"1.25024"
"2009-01";"M0";"AUD1";"0.76158"
"2009-01";"M0";"CNY100";"16.50775"
"2009-01";"M0";"HKD100";"14.54986"
"2009-01";"M0";"KRW100";"0.0829"
"2009-01";"M0";"MYR100";"31.52"
"2009-01";"M0";"NZD1";"0.6193"
"2009-01";"M0";"SGD100";"75.583"
"2009-01";"M0";"THB100";"3.2297"
"2009-01";"M0";"XDR1";"1.704066"
"2009-01";"M1";"EUR1";"1.4866"
"2009-01";"M1";"GBP1";"1.6518"
"2009-01";"M1";"DKK100";"19.94"
"2009-01";"M1";"NOK100";"16.76"
"2009-01";"M1";"CZK100";"5.3242"
"2009-01";"M1";"HUF100";"0.5057"
"2009-01";"M1";"PLN100";"33.49"
"2009-01";"M1";"RUB100";"3.26"
"2009-01";"M1";"SEK100";"14"
"2009-01";"M1";"TRY100";"70.48"
"2009-01";"M1";"USD1";"1.1552"
"2009-01";"M1";"CAD1";"0.9383"
"2009-01";"M1";"ARS100";"33.1"
"2009-01";"M1";"BRL100";"50.3"
"2009-01";"M1";"MXN100";"8.11"
"2009-01";"M1";"ZAR1";"0.114"
"2009-01";"M1";"JPY100";"1.291"
"2009-01";"M1";"AUD1";"0.7437"
"2009-01";"M1";"CNY100";"16.891"
"2009-01";"M1";"HKD100";"14.8947"
"2009-01";"M1";"KRW100";"0.0837"
"2009-01";"M1";"MYR100";"32"
"2009-01";"M1";"NZD1";"0.5918"
"2009-01";"M1";"SGD100";"76.55"
"2009-01";"M1";"THB100";"3.3015"
"2009-01";"M1";"XDR1";"1.73332"
"2009-02";"M0";"EUR1";"1.4905"
"2009-02";"M0";"GBP1";"1.678"
"2009-02";"M0";"DKK100";"19.999"
"2009-02";"M0";"NOK100";"16.9325"
"2009-02";"M0";"CZK100";"5.2273"
"2009-02";"M0";"HUF100";"0.4992"
"2009-02";"M0";"PLN100";"32.0325"
"2009-02";"M0";"RUB100";"3.254"
"2009-02";"M0";"SEK100";"13.6705"
"2009-02";"M0";"TRY100";"70.0095"
"2009-02";"M0";"USD1";"1.1651"
"2009-02";"M0";"CAD1";"0.9358"
"2009-02";"M0";"ARS100";"33.1715"
"2009-02";"M0";"BRL100";"50.245"
"2009-02";"M0";"MXN100";"7.9855"
"2009-02";"M0";"ZAR1";"0.1162"
"2009-02";"M0";"JPY100";"1.261925"
"2009-02";"M0";"AUD1";"0.755185"
"2009-02";"M0";"CNY100";"17.0445"
"2009-02";"M0";"HKD100";"15.026115"
"2009-02";"M0";"KRW100";"0.081"
"2009-02";"M0";"MYR100";"32.0425"
"2009-02";"M0";"NZD1";"0.5991"
"2009-02";"M0";"SGD100";"76.728"
"2009-02";"M0";"THB100";"3.2966"
"2009-02";"M0";"XDR1";"1.73157"
"2009-02";"M1";"EUR1";"1.4852"
"2009-02";"M1";"GBP1";"1.6643"
"2009-02";"M1";"DKK100";"19.93"
"2009-02";"M1";"NOK100";"16.83"
"2009-02";"M1";"CZK100";"5.2776"
"2009-02";"M1";"HUF100";"0.4976"
"2009-02";"M1";"PLN100";"31.69"
"2009-02";"M1";"RUB100";"3.28"
"2009-02";"M1";"SEK100";"12.97"
"2009-02";"M1";"TRY100";"69.23"
"2009-02";"M1";"USD1";"1.1722"
"2009-02";"M1";"CAD1";"0.9313"
"2009-02";"M1";"ARS100";"32.9"
"2009-02";"M1";"BRL100";"49.8"
"2009-02";"M1";"MXN100";"7.81"
"2009-02";"M1";"ZAR1";"0.118"
"2009-02";"M1";"JPY100";"1.2042"
"2009-02";"M1";"AUD1";"0.751"
"2009-02";"M1";"CNY100";"17.138"
"2009-02";"M1";"HKD100";"15.1166"
"2009-02";"M1";"KRW100";"0.0764"
"2009-02";"M1";"MYR100";"31.61"
"2009-02";"M1";"NZD1";"0.5899"
"2009-02";"M1";"SGD100";"75.86"
"2009-02";"M1";"THB100";"3.2417"
"2009-02";"M1";"XDR1";"1.72445"
"2009-03";"M0";"EUR1";"1.5068"
"2009-03";"M0";"GBP1";"1.639"
"2009-03";"M0";"DKK100";"20.2195"
"2009-03";"M0";"NOK100";"17.0423"
"2009-03";"M0";"CZK100";"5.5266"
"2009-03";"M0";"HUF100";"0.4949"
"2009-03";"M0";"PLN100";"32.5845"
"2009-03";"M0";"RUB100";"3.3355"
"2009-03";"M0";"SEK100";"13.4805"
"2009-03";"M0";"TRY100";"67.406364"
"2009-03";"M0";"USD1";"1.1553"
"2009-03";"M0";"CAD1";"0.9141"
"2009-03";"M0";"ARS100";"31.6205"
"2009-03";"M0";"BRL100";"49.8727"
"2009-03";"M0";"MXN100";"7.8595"
"2009-03";"M0";"ZAR1";"0.1157"
"2009-03";"M0";"JPY100";"1.182268"
"2009-03";"M0";"AUD1";"0.767809"
"2009-03";"M0";"CNY100";"16.89936364"
"2009-03";"M0";"HKD100";"14.899982"
"2009-03";"M0";"KRW100";"0.0796"
"2009-03";"M0";"MYR100";"31.4032"
"2009-03";"M0";"NZD1";"0.6134"
"2009-03";"M0";"SGD100";"75.4205"
"2009-03";"M0";"THB100";"3.2261"
"2009-03";"M0";"XDR1";"1.713846"
"2009-03";"M1";"EUR1";"1.516"
"2009-03";"M1";"GBP1";"1.6289"
"2009-03";"M1";"DKK100";"20.35"
"2009-03";"M1";"NOK100";"16.95"
"2009-03";"M1";"CZK100";"5.5057"
"2009-03";"M1";"HUF100";"0.4894"
"2009-03";"M1";"PLN100";"32.3"
"2009-03";"M1";"RUB100";"3.37"
"2009-03";"M1";"SEK100";"13.78"
"2009-03";"M1";"TRY100";"67.87"
"2009-03";"M1";"USD1";"1.1415"
"2009-03";"M1";"CAD1";"0.9113"
"2009-03";"M1";"ARS100";"30.69"
"2009-03";"M1";"BRL100";"49"
"2009-03";"M1";"MXN100";"8.01"
"2009-03";"M1";"ZAR1";"0.1185"
"2009-03";"M1";"JPY100";"1.1618"
"2009-03";"M1";"AUD1";"0.7871"
"2009-03";"M1";"CNY100";"16.701"
"2009-03";"M1";"HKD100";"14.7279"
"2009-03";"M1";"KRW100";"0.0825"
"2009-03";"M1";"MYR100";"31.29"
"2009-03";"M1";"NZD1";"0.6494"
"2009-03";"M1";"SGD100";"75.04"
"2009-03";"M1";"THB100";"3.22"
"2009-03";"M1";"XDR1";"1.70199"
"2009-04";"M0";"EUR1";"1.5151"
"2009-04";"M0";"GBP1";"1.6873"
"2009-04";"M0";"DKK100";"20.3375"
"2009-04";"M0";"NOK100";"17.22"
"2009-04";"M0";"CZK100";"5.6471"
"2009-04";"M0";"HUF100";"0.512"
"2009-04";"M0";"PLN100";"34.1295"
"2009-04";"M0";"RUB100";"3.4225"
"2009-04";"M0";"SEK100";"13.919"
"2009-04";"M0";"TRY100";"71.0795"
"2009-04";"M0";"USD1";"1.1482"
"2009-04";"M0";"CAD1";"0.9355"
"2009-04";"M0";"ARS100";"31.0585"
"2009-04";"M0";"BRL100";"51.84"
"2009-04";"M0";"MXN100";"8.511"
"2009-04";"M0";"ZAR1";"0.1273"
"2009-04";"M0";"JPY100";"1.16334"
"2009-04";"M0";"AUD1";"0.81877"
"2009-04";"M0";"CNY100";"16.80835"
"2009-04";"M0";"HKD100";"14.81435"
"2009-04";"M0";"KRW100";"0.0859"
"2009-04";"M0";"MYR100";"31.8145"
"2009-04";"M0";"NZD1";"0.6554"
"2009-04";"M0";"SGD100";"76.34"
"2009-04";"M0";"THB100";"3.2382"
"2009-04";"M0";"XDR1";"1.713591"
"2009-04";"M1";"EUR1";"1.5103"
"2009-04";"M1";"GBP1";"1.6845"
"2009-04";"M1";"DKK100";"20.27"
"2009-04";"M1";"NOK100";"17.25"
"2009-04";"M1";"CZK100";"5.6547"
"2009-04";"M1";"HUF100";"0.5241"
"2009-04";"M1";"PLN100";"34.54"
"2009-04";"M1";"RUB100";"3.43"
"2009-04";"M1";"SEK100";"14.14"
"2009-04";"M1";"TRY100";"71.29"
"2009-04";"M1";"USD1";"1.1306"
"2009-04";"M1";"CAD1";"0.9513"
"2009-04";"M1";"ARS100";"30.35"
"2009-04";"M1";"BRL100";"51.9"
"2009-04";"M1";"MXN100";"8.21"
"2009-04";"M1";"ZAR1";"0.1338"
"2009-04";"M1";"JPY100";"1.1575"
"2009-04";"M1";"AUD1";"0.8325"
"2009-04";"M1";"CNY100";"16.57"
"2009-04";"M1";"HKD100";"14.5878"
"2009-04";"M1";"KRW100";"0.088"
"2009-04";"M1";"MYR100";"31.76"
"2009-04";"M1";"NZD1";"0.6473"
"2009-04";"M1";"SGD100";"76.56"
"2009-04";"M1";"THB100";"3.2056"
"2009-04";"M1";"XDR1";"1.70079"
"2009-05";"M0";"EUR1";"1.5118"
"2009-05";"M0";"GBP1";"1.7077"
"2009-05";"M0";"DKK100";"20.2974"
"2009-05";"M0";"NOK100";"17.1684"
"2009-05";"M0";"CZK100";"5.6494"
"2009-05";"M0";"HUF100";"0.5355"
"2009-05";"M0";"PLN100";"34.2521"
"2009-05";"M0";"RUB100";"3.4689"
"2009-05";"M0";"SEK100";"14.2737"
"2009-05";"M0";"TRY100";"71.156842"
"2009-05";"M0";"USD1";"1.1086"
"2009-05";"M0";"CAD1";"0.9618"
"2009-05";"M0";"ARS100";"29.7395"
"2009-05";"M0";"BRL100";"53.3947"
"2009-05";"M0";"MXN100";"8.3926"
"2009-05";"M0";"ZAR1";"0.1322"
"2009-05";"M0";"JPY100";"1.145479"
"2009-05";"M0";"AUD1";"0.847268"
"2009-05";"M0";"CNY100";"16.24547368"
"2009-05";"M0";"HKD100";"14.301958"
"2009-05";"M0";"KRW100";"0.0881"
"2009-05";"M0";"MYR100";"31.4595"
"2009-05";"M0";"NZD1";"0.6666"
"2009-05";"M0";"SGD100";"75.8279"
"2009-05";"M0";"THB100";"3.2004"
"2009-05";"M0";"XDR1";"1.686499"
"2009-05";"M1";"EUR1";"1.5135"
"2009-05";"M1";"GBP1";"1.7353"
"2009-05";"M1";"DKK100";"20.32"
"2009-05";"M1";"NOK100";"16.88"
"2009-05";"M1";"CZK100";"5.6418"
"2009-05";"M1";"HUF100";"0.535"
"2009-05";"M1";"PLN100";"33.75"
"2009-05";"M1";"RUB100";"3.49"
"2009-05";"M1";"SEK100";"14.1"
"2009-05";"M1";"TRY100";"69.78"
"2009-05";"M1";"USD1";"1.0808"
"2009-05";"M1";"CAD1";"0.978"
"2009-05";"M1";"ARS100";"28.84"
"2009-05";"M1";"BRL100";"53.6"
"2009-05";"M1";"MXN100";"8.21"
"2009-05";"M1";"ZAR1";"0.1352"
"2009-05";"M1";"JPY100";"1.121"
"2009-05";"M1";"AUD1";"0.8562"
"2009-05";"M1";"CNY100";"15.829"
"2009-05";"M1";"HKD100";"13.9402"
"2009-05";"M1";"KRW100";"0.0853"
"2009-05";"M1";"MYR100";"30.89"
"2009-05";"M1";"NZD1";"0.6818"
"2009-05";"M1";"SGD100";"74.66"
"2009-05";"M1";"THB100";"3.1464"
"2009-05";"M1";"XDR1";"1.66152"
"2009-06";"M0";"EUR1";"1.5145"
"2009-06";"M0";"GBP1";"1.7693"
"2009-06";"M0";"DKK100";"20.34"
"2009-06";"M0";"NOK100";"16.9157"
"2009-06";"M0";"CZK100";"5.7044"
"2009-06";"M0";"HUF100";"0.5394"
"2009-06";"M0";"PLN100";"33.5933"
"2009-06";"M0";"RUB100";"3.4743"
"2009-06";"M0";"SEK100";"13.8995"
"2009-06";"M0";"TRY100";"69.732381"
"2009-06";"M0";"USD1";"1.081"
"2009-06";"M0";"CAD1";"0.9603"
"2009-06";"M0";"ARS100";"28.6681"
"2009-06";"M0";"BRL100";"55.1714"
"2009-06";"M0";"MXN100";"8.091"
"2009-06";"M0";"ZAR1";"0.134"
"2009-06";"M0";"JPY100";"1.1188"
"2009-06";"M0";"AUD1";"0.867081"
"2009-06";"M0";"CNY100";"15.81757143"
"2009-06";"M0";"HKD100";"13.945548"
"2009-06";"M0";"KRW100";"0.0854"
"2009-06";"M0";"MYR100";"30.6938"
"2009-06";"M0";"NZD1";"0.6892"
"2009-06";"M0";"SGD100";"74.3929"
"2009-06";"M0";"THB100";"3.1652"
"2009-06";"M0";"XDR1";"1.670554"
"2009-06";"M1";"EUR1";"1.5241"
"2009-06";"M1";"GBP1";"1.798"
"2009-06";"M1";"DKK100";"20.47"
"2009-06";"M1";"NOK100";"16.84"
"2009-06";"M1";"CZK100";"5.8768"
"2009-06";"M1";"HUF100";"0.5583"
"2009-06";"M1";"PLN100";"34.1"
"2009-06";"M1";"RUB100";"3.48"
"2009-06";"M1";"SEK100";"14.07"
"2009-06";"M1";"TRY100";"70.41"
"2009-06";"M1";"USD1";"1.0815"
"2009-06";"M1";"CAD1";"0.9372"
"2009-06";"M1";"ARS100";"28.52"
"2009-06";"M1";"BRL100";"55.3"
"2009-06";"M1";"MXN100";"8.22"
"2009-06";"M1";"ZAR1";"0.139"
"2009-06";"M1";"JPY100";"1.1326"
"2009-06";"M1";"AUD1";"0.8777"
"2009-06";"M1";"CNY100";"15.833"
"2009-06";"M1";"HKD100";"13.9538"
"2009-06";"M1";"KRW100";"0.0849"
"2009-06";"M1";"MYR100";"30.76"
"2009-06";"M1";"NZD1";"0.705"
"2009-06";"M1";"SGD100";"74.72"
"2009-06";"M1";"THB100";"3.1762"
"2009-06";"M1";"XDR1";"1.67687"
"2009-07";"M0";"EUR1";"1.5202"
"2009-07";"M0";"GBP1";"1.7649"
"2009-07";"M0";"DKK100";"20.413"
"2009-07";"M0";"NOK100";"16.9548"
"2009-07";"M0";"CZK100";"5.8866"
"2009-07";"M0";"HUF100";"0.5582"
"2009-07";"M0";"PLN100";"35.3387"
"2009-07";"M0";"RUB100";"3.4252"
"2009-07";"M0";"SEK100";"14.0239"
"2009-07";"M0";"TRY100";"71.000435"
"2009-07";"M0";"USD1";"1.0796"
"2009-07";"M0";"CAD1";"0.9596"
"2009-07";"M0";"ARS100";"28.3304"
"2009-07";"M0";"BRL100";"55.7957"
"2009-07";"M0";"MXN100";"8.0765"
"2009-07";"M0";"ZAR1";"0.1355"
"2009-07";"M0";"JPY100";"1.142583"
"2009-07";"M0";"AUD1";"0.867917"
"2009-07";"M0";"CNY100";"15.80313043"
"2009-07";"M0";"HKD100";"13.929704"
"2009-07";"M0";"KRW100";"0.0855"
"2009-07";"M0";"MYR100";"30.4209"
"2009-07";"M0";"NZD1";"0.6948"
"2009-07";"M0";"SGD100";"74.4357"
"2009-07";"M0";"THB100";"3.1686"
"2009-07";"M0";"XDR1";"1.674734"
"2009-07";"M1";"EUR1";"1.5342"
"2009-07";"M1";"GBP1";"1.7997"
"2009-07";"M1";"DKK100";"20.6"
"2009-07";"M1";"NOK100";"17.53"
"2009-07";"M1";"CZK100";"5.9869"
"2009-07";"M1";"HUF100";"0.5759"
"2009-07";"M1";"PLN100";"36.9"
"2009-07";"M1";"RUB100";"3.48"
"2009-07";"M1";"SEK100";"14.78"
"2009-07";"M1";"TRY100";"73.59"
"2009-07";"M1";"USD1";"1.0883"
"2009-07";"M1";"CAD1";"1.0067"
"2009-07";"M1";"ARS100";"28.4"
"2009-07";"M1";"BRL100";"57.8"
"2009-07";"M1";"MXN100";"8.22"
"2009-07";"M1";"ZAR1";"0.1392"
"2009-07";"M1";"JPY100";"1.1374"
"2009-07";"M1";"AUD1";"0.8997"
"2009-07";"M1";"CNY100";"15.93"
"2009-07";"M1";"HKD100";"14.0417"
"2009-07";"M1";"KRW100";"0.0883"
"2009-07";"M1";"MYR100";"30.87"
"2009-07";"M1";"NZD1";"0.7124"
"2009-07";"M1";"SGD100";"75.47"
"2009-07";"M1";"THB100";"3.1943"
"2009-07";"M1";"XDR1";"1.68381"
"2009-08";"M0";"EUR1";"1.524"
"2009-08";"M0";"GBP1";"1.7675"
"2009-08";"M0";"DKK100";"20.4686"
"2009-08";"M0";"NOK100";"17.5876"
"2009-08";"M0";"CZK100";"5.936"
"2009-08";"M0";"HUF100";"0.5646"
"2009-08";"M0";"PLN100";"36.8848"
"2009-08";"M0";"RUB100";"3.3752"
"2009-08";"M0";"SEK100";"14.9124"
"2009-08";"M0";"TRY100";"71.778095"
"2009-08";"M0";"USD1";"1.0689"
"2009-08";"M0";"CAD1";"0.9819"
"2009-08";"M0";"ARS100";"27.8186"
"2009-08";"M0";"BRL100";"57.919"
"2009-08";"M0";"MXN100";"8.2081"
"2009-08";"M0";"ZAR1";"0.1344"
"2009-08";"M0";"JPY100";"1.126219"
"2009-08";"M0";"AUD1";"0.892124"
"2009-08";"M0";"CNY100";"15.64528571"
"2009-08";"M0";"HKD100";"13.789895"
"2009-08";"M0";"KRW100";"0.0861"
"2009-08";"M0";"MYR100";"30.3686"
"2009-08";"M0";"NZD1";"0.7215"
"2009-08";"M0";"SGD100";"74.0781"
"2009-08";"M0";"THB100";"3.1401"
"2009-08";"M0";"XDR1";"1.667195"
"2009-08";"M1";"EUR1";"1.5162"
"2009-08";"M1";"GBP1";"1.7205"
"2009-08";"M1";"DKK100";"20.37"
"2009-08";"M1";"NOK100";"17.64"
"2009-08";"M1";"CZK100";"5.9638"
"2009-08";"M1";"HUF100";"0.5571"
"2009-08";"M1";"PLN100";"36.95"
"2009-08";"M1";"RUB100";"3.34"
"2009-08";"M1";"SEK100";"14.86"
"2009-08";"M1";"TRY100";"70.65"
"2009-08";"M1";"USD1";"1.0618"
"2009-08";"M1";"CAD1";"0.966"
"2009-08";"M1";"ARS100";"27.56"
"2009-08";"M1";"BRL100";"56.4"
"2009-08";"M1";"MXN100";"8.01"
"2009-08";"M1";"ZAR1";"0.1363"
"2009-08";"M1";"JPY100";"1.1431"
"2009-08";"M1";"AUD1";"0.8888"
"2009-08";"M1";"CNY100";"15.545"
"2009-08";"M1";"HKD100";"13.6987"
"2009-08";"M1";"KRW100";"0.0848"
"2009-08";"M1";"MYR100";"30.14"
"2009-08";"M1";"NZD1";"0.7237"
"2009-08";"M1";"SGD100";"73.55"
"2009-08";"M1";"THB100";"3.1211"
"2009-08";"M1";"XDR1";"1.66394"
"2009-09";"M0";"EUR1";"1.5148"
"2009-09";"M0";"GBP1";"1.6987"
"2009-09";"M0";"DKK100";"20.3486"
"2009-09";"M0";"NOK100";"17.5814"
"2009-09";"M0";"CZK100";"5.9676"
"2009-09";"M0";"HUF100";"0.5565"
"2009-09";"M0";"PLN100";"36.3927"
"2009-09";"M0";"RUB100";"3.3827"
"2009-09";"M0";"SEK100";"14.8409"
"2009-09";"M0";"TRY100";"69.717727"
"2009-09";"M0";"USD1";"1.0406"
"2009-09";"M0";"CAD1";"0.9615"
"2009-09";"M0";"ARS100";"27.0545"
"2009-09";"M0";"BRL100";"56.9727"
"2009-09";"M0";"MXN100";"7.7536"
"2009-09";"M0";"ZAR1";"0.1382"
"2009-09";"M0";"JPY100";"1.138482"
"2009-09";"M0";"AUD1";"0.895986"
"2009-09";"M0";"CNY100";"15.24086364"
"2009-09";"M0";"HKD100";"13.426177"
"2009-09";"M0";"KRW100";"0.0856"
"2009-09";"M0";"MYR100";"29.7664"
"2009-09";"M0";"NZD1";"0.732"
"2009-09";"M0";"SGD100";"73.0673"
"2009-09";"M0";"THB100";"3.0753"
"2009-09";"M0";"XDR1";"1.641128"
"2009-09";"M1";"EUR1";"1.5096"
"2009-09";"M1";"GBP1";"1.66"
"2009-09";"M1";"DKK100";"20.27"
"2009-09";"M1";"NOK100";"17.74"
"2009-09";"M1";"CZK100";"5.9811"
"2009-09";"M1";"HUF100";"0.5577"
"2009-09";"M1";"PLN100";"35.67"
"2009-09";"M1";"RUB100";"3.44"
"2009-09";"M1";"SEK100";"14.75"
"2009-09";"M1";"TRY100";"69.52"
"2009-09";"M1";"USD1";"1.0327"
"2009-09";"M1";"CAD1";"0.9585"
"2009-09";"M1";"ARS100";"26.84"
"2009-09";"M1";"BRL100";"57.7"
"2009-09";"M1";"MXN100";"7.65"
"2009-09";"M1";"ZAR1";"0.1393"
"2009-09";"M1";"JPY100";"1.1521"
"2009-09";"M1";"AUD1";"0.9094"
"2009-09";"M1";"CNY100";"15.128"
"2009-09";"M1";"HKD100";"13.3243"
"2009-09";"M1";"KRW100";"0.0876"
"2009-09";"M1";"MYR100";"29.77"
"2009-09";"M1";"NZD1";"0.7441"
"2009-09";"M1";"SGD100";"73.11"
"2009-09";"M1";"THB100";"3.0836"
"2009-09";"M1";"XDR1";"1.63032"
"2009-10";"M0";"EUR1";"1.514"
"2009-10";"M0";"GBP1";"1.653"
"2009-10";"M0";"DKK100";"20.3355"
"2009-10";"M0";"NOK100";"18.0977"
"2009-10";"M0";"CZK100";"5.8541"
"2009-10";"M0";"HUF100";"0.5636"
"2009-10";"M0";"PLN100";"35.9282"
"2009-10";"M0";"RUB100";"3.4691"
"2009-10";"M0";"SEK100";"14.6809"
"2009-10";"M0";"TRY100";"69.37"
"2009-10";"M0";"USD1";"1.0216"
"2009-10";"M0";"CAD1";"0.9693"
"2009-10";"M0";"ARS100";"26.6664"
"2009-10";"M0";"BRL100";"58.6682"
"2009-10";"M0";"MXN100";"7.7195"
"2009-10";"M0";"ZAR1";"0.1363"
"2009-10";"M0";"JPY100";"1.132145"
"2009-10";"M0";"AUD1";"0.926682"
"2009-10";"M0";"CNY100";"14.96463636"
"2009-10";"M0";"HKD100";"13.180932"
"2009-10";"M0";"KRW100";"0.0868"
"2009-10";"M0";"MYR100";"29.995"
"2009-10";"M0";"NZD1";"0.7549"
"2009-10";"M0";"SGD100";"73.0405"
"2009-10";"M0";"THB100";"3.0555"
"2009-10";"M0";"XDR1";"1.623901"
"2009-10";"M1";"EUR1";"1.5102"
"2009-10";"M1";"GBP1";"1.6856"
"2009-10";"M1";"DKK100";"20.29"
"2009-10";"M1";"NOK100";"18.06"
"2009-10";"M1";"CZK100";"5.7068"
"2009-10";"M1";"HUF100";"0.5536"
"2009-10";"M1";"PLN100";"35.62"
"2009-10";"M1";"RUB100";"3.51"
"2009-10";"M1";"SEK100";"14.56"
"2009-10";"M1";"TRY100";"68.42"
"2009-10";"M1";"USD1";"1.0178"
"2009-10";"M1";"CAD1";"0.9543"
"2009-10";"M1";"ARS100";"26.63"
"2009-10";"M1";"BRL100";"58.7"
"2009-10";"M1";"MXN100";"7.81"
"2009-10";"M1";"ZAR1";"0.1318"
"2009-10";"M1";"JPY100";"1.1194"
"2009-10";"M1";"AUD1";"0.9315"
"2009-10";"M1";"CNY100";"14.909"
"2009-10";"M1";"HKD100";"13.1317"
"2009-10";"M1";"KRW100";"0.0858"
"2009-10";"M1";"MYR100";"29.8"
"2009-10";"M1";"NZD1";"0.745"
"2009-10";"M1";"SGD100";"72.84"
"2009-10";"M1";"THB100";"3.0428"
"2009-10";"M1";"XDR1";"1.6263"
"2009-11";"M0";"EUR1";"1.5104"
"2009-11";"M0";"GBP1";"1.6807"
"2009-11";"M0";"DKK100";"20.2924"
"2009-11";"M0";"NOK100";"17.9433"
"2009-11";"M0";"CZK100";"5.8438"
"2009-11";"M0";"HUF100";"0.5571"
"2009-11";"M0";"PLN100";"36.2295"
"2009-11";"M0";"RUB100";"3.4971"
"2009-11";"M0";"SEK100";"14.6148"
"2009-11";"M0";"TRY100";"67.787143"
"2009-11";"M0";"USD1";"1.0123"
"2009-11";"M0";"CAD1";"0.9552"
"2009-11";"M0";"ARS100";"26.5362"
"2009-11";"M0";"BRL100";"58.5048"
"2009-11";"M0";"MXN100";"7.7181"
"2009-11";"M0";"ZAR1";"0.1344"
"2009-11";"M0";"JPY100";"1.136186"
"2009-11";"M0";"AUD1";"0.930581"
"2009-11";"M0";"CNY100";"14.82766667"
"2009-11";"M0";"HKD100";"13.060943"
"2009-11";"M0";"KRW100";"0.0869"
"2009-11";"M0";"MYR100";"29.8486"
"2009-11";"M0";"NZD1";"0.7389"
"2009-11";"M0";"SGD100";"72.8543"
"2009-11";"M0";"THB100";"3.0397"
"2009-11";"M0";"XDR1";"1.620191"
"2009-11";"M1";"EUR1";"1.5073"
"2009-11";"M1";"GBP1";"1.655"
"2009-11";"M1";"DKK100";"20.24"
"2009-11";"M1";"NOK100";"17.75"
"2009-11";"M1";"CZK100";"5.7681"
"2009-11";"M1";"HUF100";"0.553"
"2009-11";"M1";"PLN100";"36.39"
"2009-11";"M1";"RUB100";"3.44"
"2009-11";"M1";"SEK100";"14.42"
"2009-11";"M1";"TRY100";"65.86"
"2009-11";"M1";"USD1";"1.0018"
"2009-11";"M1";"CAD1";"0.9489"
"2009-11";"M1";"ARS100";"26.28"
"2009-11";"M1";"BRL100";"57.4"
"2009-11";"M1";"MXN100";"7.77"
"2009-11";"M1";"ZAR1";"0.1355"
